Silence_resp.keys,Silence_resp.rt,Consent_resp.keys,Consent_resp.rt,Lang_resp.keys,Lang_resp.rt,Race_resp.keys,Race_resp.rt,xxx.thisRepN,xxx.thisTrialN,xxx.thisN,xxx.thisIndex,xxx.ran,participant,date,expName,psychopyVersion,OS,frameRate,OGTIns1_resp.keys,OGTIns1_resp.rt,Missing_resp.keys,face_trials.thisRepN,face_trials.thisTrialN,face_trials.thisN,face_trials.thisIndex,face_trials.ran,missingPerson,sex,name,PMIns1_resp.keys,PM_INS_LOOP.thisRepN,PM_INS_LOOP.thisTrialN,PM_INS_LOOP.thisN,PM_INS_LOOP.thisIndex,PM_INS_LOOP.ran,FinalRecalIns_resp.keys,FinalRecalIns_resp.rt,finalrecall_subid,finalrecall_date,finalrecall_exp,finalrecall_cond,finalrecall_word,finalcuerecall_trialCounter,finalrecall_typedWord,finalrecall_wordRT,finalrecall_recallList,finalrecall_startTrial,finalrecall_endTrial,finalrecall_elapsedTime,finalrecall_startRecallTime,FinalRecall_Loop.thisRepN,FinalRecall_Loop.thisTrialN,FinalRecall_Loop.thisN,FinalRecall_Loop.thisIndex,FinalRecall_Loop.ran,OGT_resp.keys,OGT_resp.corr,OGT_resp.rt,ogt_subid,ogt_date,ogt_exp,ogt_cond,ogt_trialnum,ogt_word,ogt_img,ogt_class,ogt_color,ogt_cue,ogt_resp,ogt_rt,OGTWaiting_resp.keys,OGTWaiting_resp.rt,OGTWait_resp,OGTWait_rt,OGT_trials.thisRepN,OGT_trials.thisTrialN,OGT_trials.thisN,OGT_trials.thisIndex,OGT_trials.ran,Word,OldWord,OldStimClass,StimClass,CorrAns,StimColor,Wordlist_Ogg,Wordlist_MP3,Trial,Cue,imageFile,iposX,iposY,StimDir,EmotClass,FaceNum,imageFile1,imageFile2,imageFile3,imageFile4,OGT_Loop.thisRepN,OGT_Loop.thisTrialN,OGT_Loop.thisN,OGT_Loop.thisIndex,OGT_Loop.ran,studyFaceList,Recog_Ins_resp.keys,Recog_Ins_resp.rt,Recog_resp.keys,Recog_resp.rt,recog_subid,recog_date,recog_exp,recog_cond,recog_race,recog_lang,recog_trialnum,recog_word,recog_img,recog_resp,recog_rt,recog_studyList,recog_studyList0,recog_studyList1,recog_studyList2,recog_listPos,recog_listNeg,recog_listHO,recog_listHC,recog_listA,recog_listF,Recog_LOOP.thisRepN,Recog_LOOP.thisTrialN,Recog_LOOP.thisN,Recog_LOOP.thisIndex,Recog_LOOP.ran,ImageFile1,Debrief_resp.keys,Debrief_resp.rt,Thankyou_resp.keys,EXP.thisRepN,EXP.thisTrialN,EXP.thisN,EXP.thisIndex,EXP.ran
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.943,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,8,,CFD-BM-026-041-F-resized.jpg,Neg,orange,0,f,0.943,space,0.352,space,0.352,0,7,7,90,1,,zzzz,,Neg,f,orange,MIRROR.ogg,MIRROR.mp42,91,0,CFD-BM-026-041-F-resized.jpg,0,0,,F,13,CFD-BM-026-041-F-resized.jpg,CFD-BM-046-063-F-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.658,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,9,,CFD-BF-002-006-HC-resized.jpg,Pos,blue,0,j,0.658,space,0.299,space,0.299,0,8,8,13,1,,cotifu,,Pos,j,blue,DRINK.ogg,DRINK.mp3,14,0,CFD-BF-002-006-HC-resized.jpg,0,0,,HC,1,CFD-BF-002-006-HC-resized.jpg,CFD-BF-014-005-HC-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.83,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,10,,CFD-BF-005-022-F-resized.jpg,Neg,green,0,f,0.83,space,0.336,space,0.336,0,9,9,28,1,,foraig,,Neg,f,green,FRONT.ogg,FRONT.mp3,29,0,CFD-BF-005-022-F-resized.jpg,0,0,,F,3,CFD-BF-005-022-F-resized.jpg,CFD-BF-037-043-F-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,1.526,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,11,,CFD-BM-024-104-F-resized.jpg,Neg,green,0,f,1.526,space,0.269,space,0.269,0,10,10,88,1,,zzzz,,Neg,f,green,MIRROR.ogg,MIRROR.mp40,89,0,CFD-BM-024-104-F-resized.jpg,0,0,,F,11,CFD-BM-024-104-F-resized.jpg,CFD-BM-041-030-F-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.63,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,12,,CFD-BF-050-004-HO-resized.jpg,Pos,green,0,j,0.63,space,0.267,space,0.267,0,11,11,8,1,,haircut,,Pos,j,green,DOCTOR.ogg,DOCTOR.mp3,9,0,CFD-BF-050-004-HO-resized.jpg,0,0,,HO,9,CFD-BF-050-004-HO-resized.jpg,CFD-BF-023-003-HO-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.611,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,13,,CFD-BF-013-003-HO-resized.jpg,Pos,purple,0,j,0.611,space,0.236,space,0.236,0,12,12,7,1,,diamond,,Pos,j,purple,DIRTY.ogg,DIRTY.mp3,8,0,CFD-BF-013-003-HO-resized.jpg,0,0,,HO,8,CFD-BF-013-003-HO-resized.jpg,CFD-BF-021-014-HO-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,0,1.31,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,14,,CFD-BF-004-002-F-resized.jpg,Neg,purple,0,j,1.31,space,0.189,space,0.189,0,13,13,27,1,,ghort,,Neg,f,purple,FRIEND.ogg,FRIEND.mp3,28,0,CFD-BF-004-002-F-resized.jpg,0,0,,F,2,CFD-BF-004-002-F-resized.jpg,CFD-BF-015-025-F-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.741,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,15,,CFD-BF-041-038-HC-resized.jpg,Pos,green,0,j,0.741,space,0.218,space,0.218,0,14,14,24,1,,knife,,Pos,j,green,FLOWER.ogg,FLOWER.mp3,25,0,CFD-BF-041-038-HC-resized.jpg,0,0,,HC,12,CFD-BF-041-038-HC-resized.jpg,CFD-BF-027-013-HC-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.791,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,16,,CFD-BM-021-026-A-resized.jpg,Neg,orange,0,f,0.791,space,0.22,space,0.22,0,15,15,98,1,,zzzz,,Neg,f,orange,MIRROR.ogg,MIRROR.mp50,99,0,CFD-BM-021-026-A-resized.jpg,0,0,,A,8,CFD-BM-021-026-A-resized.jpg,CFD-BM-037-041-A-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.827,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,17,,CFD-BF-045-051-F-resized.jpg,Neg,green,0,f,0.827,space,0.234,space,0.234,0,16,16,36,1,,door,,Neg,f,green,GLOBE.ogg,GLOBE.mp3,37,0,CFD-BF-045-051-F-resized.jpg,0,0,,F,11,CFD-BF-045-051-F-resized.jpg,CFD-BF-025-020-F-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,0,0.611,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,18,,CFD-BF-013-017-A-resized.jpg,Neg,orange,0,j,0.611,space,0.168,space,0.168,0,17,17,46,1,,qiogue,,Neg,f,orange,MEMBER.ogg,MEMBER.mp3,47,0,CFD-BF-013-017-A-resized.jpg,0,0,,A,8,CFD-BF-013-017-A-resized.jpg,CFD-BF-021-016-A-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.598,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,19,,CFD-BM-020-024-HC-resized.jpg,Pos,purple,0,j,0.598,space,0.205,space,0.205,0,18,18,71,1,,zzzz,,Pos,j,purple,MIRROR.ogg,MIRROR.mp23,72,0,CFD-BM-020-024-HC-resized.jpg,0,0,,HC,7,CFD-BM-020-024-HC-resized.jpg,CFD-BM-036-007-HC-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.593,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,20,,CFD-BM-019-008-HC-resized.jpg,Pos,orange,0,j,0.593,space,0.183,space,0.183,0,19,19,70,1,,zzzz,,Pos,j,orange,MIRROR.ogg,MIRROR.mp22,71,0,CFD-BM-019-008-HC-resized.jpg,0,0,,HC,6,CFD-BM-019-008-HC-resized.jpg,CFD-BM-034-035-HC-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.546,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,21,,CFD-BM-018-004-HC-resized.jpg,Pos,blue,0,j,0.546,space,0.171,space,0.171,0,20,20,69,1,,zzzz,,Pos,j,blue,MIRROR.ogg,MIRROR.mp21,70,0,CFD-BM-018-004-HC-resized.jpg,0,0,,HC,5,CFD-BM-018-004-HC-resized.jpg,CFD-BM-033-026-HC-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.713,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,22,,CFD-BM-015-017-HC-resized.jpg,Pos,green,0,j,0.713,space,0.184,space,0.184,0,21,21,68,1,,zzzz,,Pos,j,green,MIRROR.ogg,MIRROR.mp20,69,0,CFD-BM-015-017-HC-resized.jpg,0,0,,HC,4,CFD-BM-015-017-HC-resized.jpg,CFD-BM-032-010-HC-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.591,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,23,,CFD-BM-019-004-HO-resized.jpg,Pos,blue,0,j,0.591,space,0.151,space,0.151,0,22,22,57,1,,zzzz,,Pos,j,blue,MIRROR.ogg,MIRROR.mp9,58,0,CFD-BM-019-004-HO-resized.jpg,0,0,,HO,6,CFD-BM-019-004-HO-resized.jpg,CFD-BM-034-033-HO-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.59,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,24,,CFD-BF-040-010-HC-resized.jpg,Pos,blue,0,j,0.59,space,0.137,space,0.137,0,23,23,25,1,,gruut,,Pos,j,blue,FREELY.ogg,FREELY.mp3,26,0,CFD-BF-040-010-HC-resized.jpg,0,0,,HC,13,CFD-BF-040-010-HC-resized.jpg,CFD-BF-028-020-HC-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.709,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,25,,CFD-BF-045-064-HC-resized.jpg,Pos,purple,0,j,0.709,space,0.32,space,0.32,0,24,24,23,1,,seed,,Pos,j,purple,FLOOR.ogg,FLOOR.mp3,24,0,CFD-BF-045-064-HC-resized.jpg,0,0,,HC,11,CFD-BF-045-064-HC-resized.jpg,CFD-BF-025-018-HC-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.76,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,26,,CFD-BF-050-036-F-resized.jpg,Neg,orange,0,f,0.76,space,0.175,space,0.175,0,25,25,34,1,,boulder,,Neg,f,orange,GLOVE.ogg,GLOVE.mp3,35,0,CFD-BF-050-036-F-resized.jpg,0,0,,F,9,CFD-BF-050-036-F-resized.jpg,CFD-BF-023-014-F-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.641,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,27,,CFD-BM-022-027-HO-resized.jpg,Pos,green,0,j,0.641,space,0.15,space,0.15,0,26,26,60,1,,zzzz,,Pos,j,green,MIRROR.ogg,MIRROR.mp12,61,0,CFD-BM-022-027-HO-resized.jpg,0,0,,HO,9,CFD-BM-022-027-HO-resized.jpg,CFD-BM-038-007-HO-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.561,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,28,,CFD-BF-004-021-A-resized.jpg,Neg,green,0,f,0.561,space,0.168,space,0.168,0,27,27,40,1,,crayon,,Neg,f,green,LUNCH.ogg,LUNCH.mp3,41,0,CFD-BF-004-021-A-resized.jpg,0,0,,A,2,CFD-BF-004-021-A-resized.jpg,CFD-BF-015-022-A-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.856,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,29,,CFD-BF-002-022-F-resized.jpg,Neg,orange,0,f,0.856,space,0.188,space,0.188,0,28,28,26,1,,cafin,,Neg,f,orange,FRESH.ogg,FRESH.mp3,27,0,CFD-BF-002-022-F-resized.jpg,0,0,,F,1,CFD-BF-002-022-F-resized.jpg,CFD-BF-014-021-F-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.71,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,30,,CFD-BM-025-004-HC-resized.jpg,Pos,green,0,j,0.71,space,0.15,space,0.15,0,29,29,76,1,,zzzz,,Pos,j,green,MIRROR.ogg,MIRROR.mp28,77,0,CFD-BM-025-004-HC-resized.jpg,0,0,,HC,12,CFD-BM-025-004-HC-resized.jpg,CFD-BM-045-057-HC-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.879,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,31,,CFD-BF-002-018-A-resized.jpg,Neg,purple,0,f,0.879,space,0.203,space,0.203,0,30,30,39,1,,battery,,Neg,f,purple,GROUP.ogg,GROUP.mp3,40,0,CFD-BF-002-018-A-resized.jpg,0,0,,A,1,CFD-BF-002-018-A-resized.jpg,CFD-BF-014-013-A-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.898,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,32,,CFD-BF-010-019-A-resized.jpg,Neg,green,0,f,0.898,space,0.169,space,0.169,0,31,31,44,1,,jinoc,,Neg,f,green,MATURE.ogg,MATURE.mp3,45,0,CFD-BF-010-019-A-resized.jpg,0,0,,A,6,CFD-BF-010-019-A-resized.jpg,CFD-BF-036-020-A-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,1.055,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,33,,CFD-BF-008-012-A-resized.jpg,Neg,purple,0,f,1.055,space,0.15,space,0.15,0,32,32,43,1,,picture,,Neg,f,purple,MATTER.ogg,MATTER.mp3,44,0,CFD-BF-008-012-A-resized.jpg,0,0,,A,5,CFD-BF-008-012-A-resized.jpg,CFD-BF-018-019-A-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.557,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,34,,CFD-BF-011-005-HC-resized.jpg,Pos,purple,0,j,0.557,space,0.087,space,0.087,0,33,33,19,1,,kife,,Pos,j,purple,FIRST.ogg,FIRST.mp3,20,0,CFD-BF-011-005-HC-resized.jpg,0,0,,HC,7,CFD-BF-011-005-HC-resized.jpg,CFD-BF-031-048-HC-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,1.307,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,35,,CFD-BM-011-013-F-resized.jpg,Neg,purple,0,f,1.307,space,0.1,space,0.1,0,34,34,79,1,,zzzz,,Neg,f,purple,MIRROR.ogg,MIRROR.mp31,80,0,CFD-BM-011-013-F-resized.jpg,0,0,,F,2,CFD-BM-011-013-F-resized.jpg,CFD-BM-030-065-F-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.858,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,36,,CFD-BM-013-004-HO-resized.jpg,Pos,orange,0,j,0.858,space,1.701,space,1.701,0,35,35,54,1,,zzzz,,Pos,j,orange,MIRROR.ogg,MIRROR.mp6,55,0,CFD-BM-013-004-HO-resized.jpg,0,0,,HO,3,CFD-BM-013-004-HO-resized.jpg,CFD-BM-031-004-HO-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.63,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,37,,CFD-BM-024-061-HO-resized.jpg,Pos,orange,0,j,0.63,space,0.204,space,0.204,0,36,36,62,1,,zzzz,,Pos,j,orange,MIRROR.ogg,MIRROR.mp14,63,0,CFD-BM-024-061-HO-resized.jpg,0,0,,HO,11,CFD-BM-024-061-HO-resized.jpg,CFD-BM-041-041-HO-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.592,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,38,,CFD-BM-011-020-A-resized.jpg,Neg,green,0,f,0.592,space,0.214,space,0.214,0,37,37,92,1,,zzzz,,Neg,f,green,MIRROR.ogg,MIRROR.mp44,93,0,CFD-BM-011-020-A-resized.jpg,0,0,,A,2,CFD-BM-011-020-A-resized.jpg,CFD-BM-030-041-A-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.759,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,39,,CFD-BF-005-020-A-resized.jpg,Neg,blue,0,f,0.759,space,0.221,space,0.221,0,38,38,41,1,,skafast,,Neg,f,blue,MAJOR.ogg,MAJOR.mp3,42,0,CFD-BF-005-020-A-resized.jpg,0,0,,A,3,CFD-BF-005-020-A-resized.jpg,CFD-BF-037-013-A-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.675,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,40,,CFD-BF-050-012-A-resized.jpg,Neg,purple,0,f,0.675,space,0.201,space,0.201,0,39,39,47,1,,lunch,,Neg,f,purple,MEMORY.ogg,MEMORY.mp3,48,0,CFD-BF-050-012-A-resized.jpg,0,0,,A,9,CFD-BF-050-012-A-resized.jpg,CFD-BF-023-013-A-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.555,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,41,,CFD-BF-006-008-HC-resized.jpg,Pos,green,0,j,0.555,space,0.217,space,0.217,0,40,40,16,1,,toaster,,Pos,j,green,FAMOUS.ogg,FAMOUS.mp3,17,0,CFD-BF-006-008-HC-resized.jpg,0,0,,HC,4,CFD-BF-006-008-HC-resized.jpg,CFD-BF-017-007-HC-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,1.012,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,42,,CFD-BM-024-113-HC-resized.jpg,Pos,purple,0,j,1.012,space,0.164,space,0.164,0,41,41,75,1,,zzzz,,Pos,j,purple,MIRROR.ogg,MIRROR.mp27,76,0,CFD-BM-024-113-HC-resized.jpg,0,0,,HC,11,CFD-BM-024-113-HC-resized.jpg,CFD-BM-041-045-HC-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,13570,2020-09-30_14h30.57.246,pmfbcont,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.706,13570,2020-09-30_14h30.57.246,pmfbcont,pmface-cont-black,43,,CFD-BM-015-016-HO-resized.jpg,Pos,purple,0,j,0.706,space,0.219,space,0.219,0,42,42,55,1,,zzzz,,Pos,j,purple,MIRROR.ogg,MIRROR.mp7,56,0,CFD-BM-015-016-HO-resized.jpg,0,0,,HO,4,CFD-BM-015-016-HO-resized.jpg,CFD-BM-032-007-HO-resized.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
